ip,selfish,total_packet_size
0,0,0
1,0,1648
2,0,465
3,1,1578
4,0,2063
5,0,2484
6,0,1129
7,0,794
8,0,1463
9,0,2186
10,0,3022
11,0,548
12,0,1304
13,0,2438
14,0,636
15,0,3647
16,0,1693
17,0,1741
18,0,483
19,0,1167
