ip,selfish,total_packet_size
0,0,1360
1,0,1145
2,0,653
3,0,1026
4,0,609
5,1,0
6,0,1341
7,0,1698
8,0,3248
9,1,534
10,1,342
11,1,589
12,0,509
13,1,1120
14,0,1346
15,0,0
16,0,563
17,1,1308
18,0,0
19,0,942
