ip,selfish,total_packet_size
0,0,50940
1,0,42238
2,0,40532
3,0,46932
4,0,38459
5,0,29088
6,1,41503
7,0,38024
8,0,27279
9,0,50768
10,0,53530
11,1,42660
12,0,47774
13,0,41001
14,0,40473
15,0,47103
16,1,32970
17,0,63562
18,0,35071
19,0,35753
20,0,43113
21,0,37865
22,0,44040
23,0,33961
24,0,54829
25,0,49459
26,1,48625
27,0,60860
28,0,44813
29,0,43729
