ip,selfish,total_packet_size
0,0,741
1,0,529
2,0,810
3,0,656
4,0,198
5,1,118
6,0,1524
7,0,1253
8,0,1748
9,0,454
10,1,559
11,1,284
12,0,590
13,1,615
14,0,1052
15,0,0
16,0,662
17,1,488
18,0,431
19,0,416
