ip,selfish,total_packet_size
0,0,3906
1,0,2190
2,0,1978
3,0,4249
4,0,5521
5,1,1172
6,0,3131
7,0,2838
8,0,4419
9,0,764
10,1,3100
11,1,6500
12,0,4365
13,1,5611
14,0,2826
15,0,0
16,0,3190
17,1,1188
18,0,2086
19,0,4333
20,0,2290
21,0,1935
22,0,4939
23,0,1223
24,0,4205
25,0,3800
26,0,4785
27,0,6264
28,0,2548
29,0,2670
