ip,selfish,total_packet_size
0,0,101178
1,0,95434
2,0,70842
3,0,102583
4,0,84699
5,0,65902
6,1,80261
7,0,69513
8,0,78540
9,0,114741
10,0,96762
11,1,77237
12,0,85741
13,0,65272
14,0,69536
15,0,82692
16,1,85767
17,0,102252
18,0,71131
19,0,77368
20,0,105097
21,0,66958
22,0,105731
23,0,88440
24,0,100313
25,0,83704
26,1,67153
27,0,84168
28,0,81397
29,0,86532
