ip,selfish,total_packet_size
0,0,761
1,0,1071
2,0,3005
3,1,1085
4,0,1326
5,0,4065
6,0,1969
7,0,4202
8,0,0
9,0,4236
10,0,4726
11,0,1326
12,0,941
13,0,3338
14,0,3249
15,0,933
16,0,0
17,0,2567
18,0,2357
19,0,3881
20,0,2994
21,0,2281
22,0,0
23,0,613
24,0,3996
25,0,1878
26,0,0
27,0,6193
28,0,0
29,0,3093
