ip,selfish,total_packet_size
0,0,2476
1,0,315
2,0,902
3,0,1054
4,0,2029
5,1,1289
6,0,907
7,0,933
8,0,2196
9,0,544
10,1,1289
11,1,2513
12,0,2066
13,1,2791
14,0,1584
15,0,0
16,0,1846
17,1,256
18,0,1200
19,0,1678
20,0,1585
21,0,798
22,0,2224
23,0,300
24,0,1371
25,0,1863
26,0,1144
27,0,1780
28,0,1242
29,0,1148
