ip,selfish,total_packet_size
0,0,21045
1,1,35221
2,0,29746
3,0,8823
4,0,19935
5,0,7084
6,0,15674
7,1,19138
8,0,14493
9,0,26925
10,0,17490
11,0,11453
12,0,19431
13,0,26441
14,0,20311
