ip,selfish,total_packet_size
0,1,0
1,0,393
2,0,888
3,1,492
4,0,2019
5,1,908
6,0,1064
7,0,434
8,0,1093
9,0,1019
10,0,1232
11,0,552
12,0,630
13,1,730
14,0,653
15,1,2449
16,0,782
17,0,1207
18,0,218
19,0,647
