ip,selfish,total_packet_size
0,0,1575
1,0,987
2,0,1038
3,0,1309
4,0,0
5,1,0
6,0,2387
7,0,3627
8,0,3642
9,0,0
10,1,925
11,1,0
12,0,0
13,1,0
14,0,3667
15,0,0
16,0,651
17,1,1959
18,0,0
19,0,0
