ip,selfish,total_packet_size
0,0,697
1,0,552
2,0,290
3,0,464
4,0,129
5,1,0
6,0,480
7,0,935
8,0,1860
9,0,150
10,1,229
11,1,158
12,0,126
13,1,468
14,0,676
15,0,0
16,0,457
17,1,552
18,0,0
19,0,559
