ip,selfish,total_packet_size
0,1,0
1,0,946
2,0,236
3,1,588
4,0,440
5,1,533
6,0,1023
7,0,499
8,0,739
9,0,1063
10,0,501
11,0,247
12,0,515
13,1,1286
14,0,1075
15,1,1490
16,0,395
17,0,683
18,0,118
19,0,342
