ip,selfish,total_packet_size
0,1,0
1,0,684
2,0,2094
3,1,1208
4,0,2962
5,1,1607
6,0,1506
7,0,846
8,0,2414
9,0,1940
10,0,2208
11,0,1506
12,0,1240
13,1,2070
14,0,1572
15,1,4244
16,0,1877
17,0,1795
18,0,646
19,0,1224
