ip,selfish,total_packet_size
0,1,0
1,0,2838
2,0,1058
3,1,2398
4,0,3254
5,1,3346
6,0,2821
7,0,1452
8,0,2494
9,0,3848
10,0,2975
11,0,1262
12,0,3005
13,1,4360
14,0,2452
15,1,6720
16,0,2069
17,0,2754
18,0,1192
19,0,2452
