ip,selfish,total_packet_size
0,1,0
1,0,2552
2,0,725
3,1,2043
4,0,2648
5,1,2448
6,0,2297
7,0,1319
8,0,1588
9,0,2985
10,0,1903
11,0,1119
12,0,2334
13,1,3370
14,0,1841
15,1,5015
16,0,1543
17,0,2098
18,0,532
19,0,1821
