ip,selfish,total_packet_size
0,0,55358
1,0,43387
2,0,31239
3,0,57035
4,0,35639
5,0,61744
6,0,54595
7,1,50133
8,0,60449
9,0,38020
10,0,20203
11,0,48755
12,1,35722
13,1,30109
14,1,54633
15,0,24263
16,0,43572
17,0,60545
18,0,54392
19,0,37725
20,0,61030
21,0,32076
22,0,36625
23,1,46148
24,0,42775
25,1,53172
26,0,50273
27,1,40723
28,0,48650
29,0,29584
30,0,49128
31,0,55787
32,0,56570
33,0,42326
34,0,36009
35,0,48683
36,1,44046
37,1,48586
38,0,35756
39,1,44657
