ip,selfish,total_packet_size
0,0,26558
1,0,20977
2,0,15936
3,0,29291
4,0,16954
5,0,30378
6,0,26377
7,1,23510
8,0,28384
9,0,18243
10,0,10189
11,0,22124
12,1,18945
13,1,14376
14,1,27717
15,0,11876
16,0,21346
17,0,30351
18,0,26543
19,0,19531
20,0,30032
21,0,15541
22,0,18245
23,1,23785
24,0,21701
25,1,25201
26,0,26593
27,1,20019
28,0,24061
29,0,14597
30,0,23369
31,0,25464
32,0,28029
33,0,20615
34,0,18493
35,0,22764
36,1,21364
37,1,23885
38,0,16895
39,1,20390
