ip,selfish,total_packet_size
0,0,410
1,0,665
2,0,276
3,0,869
4,0,194
5,1,381
6,0,901
7,0,1267
8,0,1465
9,1,343
10,1,453
11,1,299
12,0,389
13,1,408
14,0,964
15,0,0
16,0,294
17,1,758
18,0,0
19,0,403
