ip,selfish,total_packet_size
0,0,967
1,0,1110
2,0,2391
3,1,613
4,0,1622
5,0,4155
6,0,2490
7,0,3845
8,0,0
9,0,4039
10,0,1693
11,0,1545
12,0,2082
13,0,2608
14,0,2329
15,0,329
16,0,1291
17,0,1728
18,0,3343
19,0,2465
20,0,3483
21,0,1899
22,0,1368
23,0,549
24,0,3220
25,0,2194
26,0,0
27,0,4157
28,0,925
29,0,1298
