ip,selfish,total_packet_size
0,0,1046
1,0,822
2,0,926
3,0,1451
4,0,5151
5,1,0
6,0,622
7,0,0
8,0,2631
9,0,0
10,1,2181
11,1,3214
12,0,2208
13,1,906
14,0,1984
15,0,0
16,0,2711
17,1,0
18,0,0
19,0,2166
20,0,816
21,0,1182
22,0,2172
23,0,0
24,0,0
25,0,2267
26,0,2868
27,0,961
28,0,1200
29,0,849
