ip,selfish,total_packet_size
0,0,0
1,0,1409
2,0,0
3,1,1547
4,0,0
5,0,742
6,0,1346
7,0,1438
8,0,1334
9,0,1618
10,0,1192
11,0,0
12,0,0
13,0,0
14,0,0
15,0,1109
16,0,0
17,0,1121
18,0,0
19,0,0
