ip,selfish,total_packet_size
0,0,39840
1,0,52947
2,0,39369
3,0,22949
4,0,39353
5,0,43734
6,0,36282
7,0,21660
8,1,41990
9,1,33007
10,0,48000
11,0,38957
12,0,21021
13,1,37615
14,0,36316
15,0,41881
16,0,44786
17,0,42763
18,0,44827
19,0,50007
