ip,selfish,total_packet_size
0,0,1158
1,0,1102
2,0,470
3,0,2183
4,0,357
5,1,593
6,0,1888
7,0,2324
8,0,2952
9,1,444
10,1,621
11,1,542
12,0,809
13,1,638
14,0,1671
15,0,0
16,0,763
17,1,1703
18,0,0
19,0,1175
