ip,selfish,total_packet_size
0,0,410
1,0,526
2,0,301
3,0,891
4,0,0
5,1,0
6,0,1200
7,0,1900
8,0,3551
9,0,239
10,1,406
11,1,0
12,0,0
13,1,385
14,0,1485
15,0,0
16,0,601
17,1,1045
18,0,0
19,0,877
