ip,selfish,total_packet_size
0,0,2274
1,0,638
2,0,995
3,0,1256
4,0,4105
5,1,589
6,0,749
7,0,1906
8,0,2700
9,0,1363
10,1,1550
11,1,4616
12,0,2358
13,1,4016
14,0,1771
15,0,0
16,0,2559
17,1,0
18,0,2037
19,0,1677
20,0,1419
21,0,1578
22,0,3149
23,0,513
24,0,1714
25,0,1341
26,0,2603
27,0,1528
28,0,1022
29,0,761
