ip,selfish,total_packet_size
0,0,39381
1,0,42526
2,0,28082
3,0,37812
4,0,36018
5,0,36557
6,1,37685
7,0,46426
8,0,34402
9,0,19366
10,0,31955
11,1,39180
12,0,29207
13,0,29846
14,0,20725
15,0,34405
16,1,32690
17,0,33361
18,0,36390
19,0,37986
