ip,selfish,total_packet_size
0,0,795
1,0,398
2,0,470
3,0,658
4,0,0
5,1,0
6,0,1201
7,0,2164
8,0,1993
9,1,0
10,1,276
11,1,0
12,0,0
13,1,0
14,0,1857
15,0,0
16,0,257
17,1,995
18,0,0
19,0,0
