ip,selfish,total_packet_size
0,0,2903
1,0,778
2,0,1121
3,0,2088
4,0,5652
5,1,909
6,0,1063
7,0,2381
8,0,3294
9,0,1528
10,1,2004
11,1,5820
12,0,3755
13,1,5584
14,0,2385
15,0,0
16,0,3603
17,1,0
18,0,2972
19,0,2560
20,0,2076
21,0,2640
22,0,4075
23,0,619
24,0,2061
25,0,2008
26,0,3641
27,0,2175
28,0,1382
29,0,880
