ip,selfish,total_packet_size
0,0,73782
1,0,72491
2,0,83352
3,0,89330
4,0,69029
5,0,77012
6,0,88782
7,0,82213
8,0,69541
9,0,80211
10,0,81653
11,0,79167
12,0,83140
13,0,85815
14,0,90976
15,1,85195
16,0,86085
17,0,79846
18,0,100988
19,0,83060
20,0,89617
21,0,93122
22,0,88676
23,1,71094
24,0,74466
25,0,78982
26,0,75357
27,0,76992
28,0,87674
29,0,54997
