ip,selfish,total_packet_size
0,0,45231
1,0,27333
2,0,31572
3,0,34239
4,0,37423
5,0,38733
6,0,35121
7,0,43442
8,0,42549
9,0,36441
10,0,29476
11,0,53689
12,0,32800
13,0,36812
14,0,26058
15,1,39694
16,0,38018
17,0,46497
18,0,29844
19,0,21291
