ip,selfish,total_packet_size
0,0,27016
1,0,17382
2,0,47407
3,0,40695
4,0,36078
5,0,24379
6,0,31354
7,0,25793
8,0,33110
9,0,27089
10,0,52105
11,0,36179
12,0,29656
13,0,40055
14,1,47090
15,0,32446
16,0,39715
17,0,47581
18,0,43160
19,0,41526
