ip,selfish,total_packet_size
0,0,28876
1,0,40553
2,0,47577
3,0,47996
4,0,29653
5,0,56429
6,0,55042
7,1,31216
8,0,46155
9,0,41469
10,0,37081
11,1,53161
12,0,29849
13,0,39329
14,0,55834
15,0,53306
16,0,25935
17,0,33464
18,0,52218
19,0,43389
20,0,46180
21,0,48092
22,0,37008
23,1,39957
24,0,44273
25,0,39142
26,0,69219
27,0,48090
28,0,42582
29,0,45873
