ip,selfish,total_packet_size
0,0,2732
1,0,920
2,0,699
3,0,1158
4,0,3567
5,1,0
6,0,895
7,0,769
8,0,2154
9,0,579
10,1,1941
11,1,2508
12,0,2241
13,1,1140
14,0,1648
15,0,0
16,0,1636
17,1,0
18,0,564
19,0,1953
20,0,1303
21,0,608
22,0,2323
23,0,0
24,0,0
25,0,1592
26,0,1908
27,0,1156
28,0,1632
29,0,587
