ip,selfish,total_packet_size
0,0,34799
1,0,46770
2,0,53001
3,0,39088
4,0,39786
5,0,53165
6,0,43688
7,0,30480
8,1,53651
9,1,34553
10,0,52200
11,0,54882
12,0,47514
13,1,39693
14,0,62940
15,0,57280
16,0,48420
17,0,45974
18,0,65544
19,0,37447
20,0,44172
21,0,55156
22,0,42029
23,0,51580
24,1,41839
25,0,46302
26,0,48034
27,1,22615
28,1,38577
29,0,36834
