ip,selfish,total_packet_size
0,0,32559
1,0,16619
2,0,40501
3,0,22285
4,0,39533
5,0,36648
6,0,28658
7,0,35764
8,0,33826
9,1,33108
10,0,25595
11,0,36808
12,0,26026
13,0,31121
14,0,41096
15,0,34751
16,0,55060
17,0,13686
18,0,29838
19,0,14868
