ip,selfish,total_packet_size
0,0,0
1,0,1067
2,0,3531
3,1,1216
4,0,1119
5,0,4645
6,0,3199
7,0,4495
8,0,0
9,0,3413
10,0,1011
11,0,1141
12,0,759
13,0,2991
14,0,1346
15,0,1277
16,0,0
17,0,3028
18,0,1912
19,0,3131
20,0,3110
21,0,1798
22,0,0
23,0,679
24,0,1125
25,0,2533
26,0,0
27,0,4231
28,0,0
29,0,2930
