ip,selfish,total_packet_size
0,0,45352
1,0,38253
2,0,33546
3,0,25727
4,0,46583
5,0,40592
6,0,31889
7,1,51224
8,0,34032
9,0,20264
10,0,34291
11,1,51167
12,0,44365
13,0,38509
14,0,40729
15,0,41171
16,0,23816
17,0,34916
18,0,44594
19,0,32840
