ip,selfish,total_packet_size
0,0,683
1,0,714
2,0,496
3,0,1852
4,0,840
5,1,551
6,0,1436
7,0,2321
8,0,4528
9,0,569
10,1,499
11,1,439
12,0,1141
13,1,891
14,0,2603
15,0,0
16,0,1077
17,1,1508
18,0,590
19,0,956
