ip,selfish,total_packet_size
0,0,2369
1,0,2002
2,0,1162
3,0,4696
4,0,875
5,1,1078
6,0,3658
7,0,4854
8,0,6177
9,1,1107
10,1,1036
11,1,875
12,0,2266
13,1,2205
14,0,3826
15,0,0
16,0,1898
17,1,3905
18,0,0
19,0,1955
