ip,selfish,total_packet_size
0,0,0
1,0,595
2,0,126
3,1,912
4,0,908
5,0,1169
6,0,292
7,0,662
8,0,539
9,0,813
10,0,1739
11,0,256
12,0,626
13,0,1310
14,0,227
15,0,1734
16,0,890
17,0,832
18,0,308
19,0,442
