ip,selfish,total_packet_size
0,0,306
1,0,457
2,0,170
3,0,987
4,0,454
5,1,418
6,0,888
7,0,1165
8,0,2013
9,0,337
10,1,331
11,1,290
12,0,713
13,1,487
14,0,793
15,0,0
16,0,419
17,1,760
18,0,259
19,0,549
