ip,selfish,total_packet_size
0,0,38711
1,0,31435
2,0,36896
3,0,25591
4,0,37371
5,0,36048
6,0,29850
7,0,43547
8,0,35368
9,0,38197
10,0,33205
11,0,22844
12,0,24730
13,0,18755
14,0,35132
15,1,33785
16,0,25670
17,0,45919
18,0,21144
19,0,38945
