ip,selfish,total_packet_size
0,0,787
1,0,1531
2,0,637
3,0,591
4,0,0
5,1,0
6,0,894
7,0,2042
8,0,3652
9,0,359
10,1,720
11,1,0
12,0,0
13,1,851
14,0,1722
15,0,0
16,0,531
17,1,1315
18,0,0
19,0,717
