ip,selfish,total_packet_size
0,1,0
1,0,1833
2,0,914
3,1,1755
4,0,2568
5,1,1143
6,0,1744
7,0,894
8,0,1314
9,0,1245
10,0,3223
11,0,0
12,0,0
13,1,930
14,0,843
15,1,2053
16,0,2084
17,0,1198
18,0,837
19,0,983
