ip,selfish,total_packet_size
0,0,292
1,0,157
2,0,297
3,0,346
4,0,0
5,1,0
6,0,576
7,0,940
8,0,1069
9,1,0
10,1,158
11,1,0
12,0,0
13,1,0
14,0,964
15,0,0
16,0,144
17,1,236
18,0,0
19,0,0
