ip,selfish,total_packet_size
0,0,0
1,0,1340
2,0,2975
3,1,1775
4,0,4389
5,0,3052
6,0,2248
7,0,1132
8,0,3336
9,0,3350
10,0,3783
11,0,3051
12,0,1688
13,0,2683
14,0,1960
15,0,5865
16,0,3543
17,0,2682
18,0,1180
19,0,1840
