ip,selfish,total_packet_size
0,0,1790
1,0,2004
2,0,763
3,0,1350
4,0,712
5,1,0
6,0,1909
7,0,3303
8,0,5739
9,1,860
10,1,834
11,1,954
12,0,637
13,1,1471
14,0,2617
15,0,0
16,0,890
17,1,2427
18,0,0
19,0,1390
