ip,selfish,total_packet_size
0,1,0
1,0,759
2,0,0
3,1,2154
4,0,3613
5,1,714
6,0,2320
7,0,1445
8,0,951
9,0,817
10,0,2467
11,0,0
12,0,0
13,1,1430
14,0,1031
15,1,1690
16,0,532
17,0,1219
18,0,0
19,0,1500
