ip,selfish,total_packet_size
0,1,0
1,0,1769
2,0,656
3,1,1118
4,0,1285
5,1,1048
6,0,1384
7,0,362
8,0,816
9,0,469
10,0,1658
11,0,1128
12,0,0
13,1,1831
14,0,672
15,1,1467
16,0,2252
17,0,586
18,0,525
19,0,874
