ip,selfish,total_packet_size
0,0,12780
1,0,19337
2,0,16405
3,0,3361
4,0,12547
5,0,15772
6,0,11032
7,0,12075
8,0,29743
9,0,12160
10,0,7532
11,0,9196
12,0,10658
13,0,5569
14,0,10731
15,0,16829
16,0,11698
17,0,8120
18,0,11271
19,0,8385
