ip,selfish,total_packet_size
0,1,24691
1,1,25367
2,0,11132
3,1,16923
4,0,6767
5,0,8290
6,0,16840
7,0,11803
8,1,17914
9,1,18222
10,1,12934
11,0,15765
12,0,16289
13,1,10941
14,1,20198
15,0,16296
16,0,17771
17,0,7858
18,0,7970
19,1,11023
20,1,26921
21,0,24353
22,0,17623
23,1,9569
24,1,19681
25,0,17112
26,0,6669
27,0,9333
28,0,17942
29,0,17158
30,0,16970
31,0,20042
32,0,22460
33,0,13532
34,0,20670
35,0,22007
36,0,30698
37,0,21488
38,1,15315
39,0,14522
