ip,selfish,total_packet_size
0,0,27488
1,0,39061
2,0,29934
3,0,35090
4,0,20209
5,0,24425
6,0,33085
7,0,34419
8,0,32749
9,0,31019
10,1,31303
11,0,24512
12,0,23439
13,1,33085
14,0,32921
15,1,35719
16,0,24360
17,0,36189
18,1,39516
19,0,22787
