ip,selfish,total_packet_size
0,1,0
1,0,2899
2,0,778
3,1,3047
4,0,4707
5,1,4064
6,0,2083
7,0,1322
8,0,2670
9,0,4201
10,0,5801
11,0,1810
12,0,3024
13,1,3655
14,0,1626
15,1,7411
16,0,3291
17,0,3269
18,0,1248
19,0,2493
